Importance,Level,Code,Occupation
52,51,29-2099.01,Neurodiagnostic Technologists
52,49,27-4012.00,Broadcast Technicians
52,49,25-4022.00,Librarians and Media Collections Specialists
52,49,29-1126.00,Respiratory Therapists
52,49,25-3041.00,Tutors
52,48,33-9011.00,Animal Control Workers
52,48,33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers"
52,47,27-1014.00,Special Effects Artists and Animators
52,46,17-3024.00,Electro-Mechanical and Mechatronics Technologists and Technicians
52,46,33-9031.00,Gambling Surveillance Officers and Gambling Investigators
52,45,19-4092.00,Forensic Science Technicians
52,45,27-3043.00,Writers and Authors
52,44,21-1021.00,"Child, Family, and School Social Workers"
52,44,49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines"
52,43,53-6051.00,Transportation Inspectors
52,33,51-3021.00,Butchers and Meat Cutters
51,64,15-1255.01,Video Game Designers
51,62,17-2199.05,Mechatronics Engineers
51,60,19-1029.01,Bioinformatics Scientists
51,60,11-9021.00,Construction Managers
51,59,29-1216.00,General Internal Medicine Physicians
51,57,13-1041.03,Equal Opportunity Representatives and Officers
51,55,19-3092.00,Geographers
51,55,13-2082.00,Tax Preparers
51,54,17-3023.00,Electrical and Electronic Engineering Technologists and Technicians
51,53,33-3011.00,Bailiffs
51,53,47-5012.00,"Rotary Drill Operators, Oil and Gas"
51,51,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary"
51,50,49-3011.00,Aircraft Mechanics and Service Technicians
51,50,15-2051.02,Clinical Data Managers
51,50,47-4099.03,Weatherization Installers and Technicians
51,49,33-2022.00,Forest Fire Inspectors and Prevention Specialists
51,47,29-2092.00,Hearing Aid Specialists
51,40,35-2021.00,Food Preparation Workers
51,35,51-9011.00,Chemical Equipment Operators and Tenders
51,34,47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters"
50,63,17-2199.07,Photonics Engineers
50,61,17-2141.01,Fuel Cell Engineers
50,56,25-1126.00,"Philosophy and Religion Teachers, Postsecondary"
50,54,15-1212.00,Information Security Analysts
50,53,11-9041.00,Architectural and Engineering Managers
50,53,13-2072.00,Loan Officers
50,53,53-1042.01,Recycling Coordinators
50,52,13-2099.01,Financial Quantitative Analysts
50,50,13-2031.00,Budget Analysts
50,50,47-4011.00,Construction and Building Inspectors
50,50,29-1213.00,Dermatologists
50,49,49-9044.00,Millwrights
50,48,43-5061.00,"Production, Planning, and Expediting Clerks"
50,47,47-4041.00,Hazardous Materials Removal Workers
50,47,49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers"
50,47,49-3052.00,Motorcycle Mechanics
50,47,43-9111.00,Statistical Assistants
50,46,17-3011.00,Architectural and Civil Drafters
50,44,27-4032.00,Film and Video Editors
50,44,47-2231.00,Solar Photovoltaic Installers
50,40,27-1021.00,Commercial and Industrial Designers
49,54,53-2022.00,Airfield Operations Specialists
49,52,15-2099.01,Bioinformatics Technicians
49,52,51-8013.03,Biomass Plant Technicians
49,49,33-3012.00,Correctional Officers and Jailers
49,49,25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education"
49,46,47-2043.00,Floor Sanders and Finishers
49,46,49-9099.01,Geothermal Technicians
49,46,17-3029.01,Non-Destructive Testing Specialists
49,45,53-5021.00,"Captains, Mates, and Pilots of Water Vessels"
49,43,51-9162.00,Computer Numerically Controlled Tool Programmers
49,43,47-4051.00,Highway Maintenance Workers
49,42,25-2021.00,"Elementary School Teachers, Except Special Education"
49,41,31-2021.00,Physical Therapist Assistants
49,37,31-9095.00,Pharmacy Aides
49,35,35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers
49,32,35-2012.00,"Cooks, Institution and Cafeteria"
48,58,11-3031.03,Investment Fund Managers
48,56,17-2072.00,"Electronics Engineers, Except Computer"
48,52,29-1141.01,Acute Care Nurses
48,52,19-4099.03,Remote Sensing Technicians
48,51,11-3051.04,Biomass Power Plant Managers
48,51,15-1242.00,Database Administrators
48,49,51-8012.00,Power Distributors and Dispatchers
48,48,33-3051.04,Customs and Border Protection Officers
48,48,53-7051.00,Industrial Truck and Tractor Operators
48,48,39-9041.00,Residential Advisors
48,47,25-1067.00,"Sociology Teachers, Postsecondary"
48,46,13-2023.00,Appraisers and Assessors of Real Estate
48,46,31-9011.00,Massage Therapists
48,45,31-9099.02,Endoscopy Technicians
48,45,47-2132.00,"Insulation Workers, Mechanical"
48,42,47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers
48,42,51-8031.00,Water and Wastewater Treatment Plant and System Operators
48,41,39-5091.00,"Makeup Artists, Theatrical and Performance"
48,38,25-9044.00,"Teaching Assistants, Postsecondary"
48,28,43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks
47,53,17-3026.00,Industrial Engineering Technologists and Technicians
47,50,47-2152.04,Solar Thermal Installers and Technicians
47,49,47-5032.00,"Explosives Workers, Ordnance Handling Experts, and Blasters"
47,47,45-4023.00,Log Graders and Scalers
47,47,29-2053.00,Psychiatric Technicians
47,46,19-4031.00,Chemical Technicians
47,46,39-6012.00,Concierges
47,46,49-9062.00,Medical Equipment Repairers
47,46,43-4151.00,Order Clerks
47,46,29-1299.02,Orthoptists
47,45,51-4192.00,"Layout Workers, Metal and Plastic"
47,45,27-2023.00,"Umpires, Referees, and Other Sports Officials"
47,44,15-1232.00,Computer User Support Specialists
47,44,39-9031.00,Exercise Trainers and Group Fitness Instructors
47,44,25-2012.00,"Kindergarten Teachers, Except Special Education"
47,43,43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping"
47,43,41-2022.00,Parts Salespersons
47,40,53-6041.00,Traffic Technicians
47,37,43-6013.00,Medical Secretaries and Administrative Assistants
46,52,11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers"
46,52,15-1253.00,Software Quality Assurance Analysts and Testers
46,50,51-5111.00,Prepress Technicians and Workers
46,47,45-2011.00,Agricultural Inspectors
46,47,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education"
46,45,53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand"
46,45,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
46,44,49-2092.00,"Electric Motor, Power Tool, and Related Repairers"
46,44,29-2012.00,Medical and Clinical Laboratory Technicians
46,43,47-5022.00,"Excavating and Loading Machine and Dragline Operators, Surface Mining"
46,43,43-5051.00,Postal Service Clerks
46,43,49-9081.00,Wind Turbine Service Technicians
46,41,51-7021.00,Furniture Finishers
46,40,43-9031.00,Desktop Publishers
46,40,27-2012.04,Talent Directors
46,34,51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders"
46,32,41-2012.00,Gambling Change Persons and Booth Cashiers
46,32,31-2011.00,Occupational Therapy Assistants
46,29,51-9031.00,"Cutters and Trimmers, Hand"
45,52,25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary"
45,52,19-1031.02,Range Managers
45,52,39-7012.00,Travel Guides
45,50,27-3042.00,Technical Writers
45,49,51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic"
45,48,29-9091.00,Athletic Trainers
45,48,49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay"
45,48,25-2057.00,"Special Education Teachers, Middle School"
45,46,43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping"
45,45,41-1011.00,First-Line Supervisors of Retail Sales Workers
45,45,29-2057.00,Ophthalmic Medical Technicians
45,44,29-2081.00,"Opticians, Dispensing"
45,44,51-8013.00,Power Plant Operators
45,44,49-3092.00,Recreational Vehicle Service Technicians
45,43,29-1125.00,Recreational Therapists
45,42,49-3023.00,Automotive Service Technicians and Mechanics
45,42,13-2053.00,Insurance Underwriters
45,41,53-7011.00,Conveyor Operators and Tenders
45,41,31-9093.00,Medical Equipment Preparers
45,41,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation"
45,41,53-7072.00,"Pump Operators, Except Wellhead Pumpers"
45,40,53-7073.00,Wellhead Pumpers
45,39,47-4021.00,Elevator and Escalator Installers and Repairers
45,39,51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
45,35,29-2061.00,Licensed Practical and Licensed Vocational Nurses
45,33,47-4061.00,Rail-Track Laying and Maintenance Equipment Operators
45,33,47-4091.00,Segmental Pavers
45,33,49-9052.00,Telecommunications Line Installers and Repairers
45,29,47-2141.00,"Painters, Construction and Maintenance"
45,28,51-9197.00,Tire Builders
44,59,51-5112.00,Printing Press Operators
44,54,15-1244.00,Network and Computer Systems Administrators
44,52,27-1024.00,Graphic Designers
44,49,27-2041.00,Music Directors and Composers
44,46,29-1131.00,Veterinarians
44,43,35-9021.00,Dishwashers
44,41,25-2051.00,"Special Education Teachers, Preschool"
44,39,49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers"
44,38,49-2097.00,Audiovisual Equipment Installers and Repairers
44,38,49-9011.00,Mechanical Door Repairers
43,60,19-2011.00,Astronomers
43,54,27-2012.05,Media Technical Directors/Managers
43,49,17-3027.01,Automotive Engineering Technicians
43,49,29-1124.00,Radiation Therapists
43,47,17-1021.00,Cartographers and Photogrammetrists
43,47,51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders"
43,46,19-4061.00,Social Science Research Assistants
43,45,53-2012.00,Commercial Pilots
43,45,51-9193.00,Cooling and Freezing Equipment Operators and Tenders
43,45,27-3041.00,Editors
43,45,17-3029.08,Photonics Technicians
43,43,49-9063.00,Musical Instrument Repairers and Tuners
43,43,47-5043.00,"Roof Bolters, Mining"
43,42,17-3021.00,Aerospace Engineering and Operations Technologists and Technicians
43,41,45-2021.00,Animal Breeders
43,41,49-9092.00,Commercial Divers
43,41,49-9043.00,"Maintenance Workers, Machinery"
43,40,35-3011.00,Bartenders
43,40,31-9097.00,Phlebotomists
43,39,51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders"
43,38,29-2032.00,Diagnostic Medical Sonographers
43,38,17-3025.00,Environmental Engineering Technologists and Technicians
43,36,51-9022.00,"Grinding and Polishing Workers, Hand"
43,35,29-2052.00,Pharmacy Technicians
43,34,51-2022.00,Electrical and Electronic Equipment Assemblers
43,34,43-4081.00,"Hotel, Motel, and Resort Desk Clerks"
43,34,29-2099.08,Patient Representatives
43,34,53-7121.00,"Tank Car, Truck, and Ship Loaders"
43,32,51-4061.00,"Model Makers, Metal and Plastic"
43,30,31-1133.00,Psychiatric Aides
43,29,51-9111.00,Packaging and Filling Machine Operators and Tenders
42,50,25-1065.00,"Political Science Teachers, Postsecondary"
42,47,51-2051.00,Fiberglass Laminators and Fabricators
42,45,25-4013.00,Museum Technicians and Conservators
42,44,29-2011.01,Cytogenetic Technologists
42,42,33-3041.00,Parking Enforcement Workers
42,42,51-4111.00,Tool and Die Makers
42,41,51-8011.00,Nuclear Power Reactor Operators
42,41,51-4052.00,"Pourers and Casters, Metal"
