Importance,Level,Code,Occupation
80,72,29-1061.00,Anesthesiologists
80,68,51-8099.03,Biomass Plant Technicians
80,68,47-5031.00,"Explosives Workers, Ordnance Handling Experts, and Blasters"
80,66,29-9011.00,Occupational Health and Safety Specialists
80,64,49-9092.00,Commercial Divers
80,64,51-9193.00,Cooling and Freezing Equipment Operators and Tenders
80,63,51-9011.00,Chemical Equipment Operators and Tenders
80,63,29-2056.00,Veterinary Technologists and Technicians
80,62,11-3051.04,Biomass Power Plant Managers
80,62,47-5011.00,"Derrick Operators, Oil and Gas"
80,62,53-7072.00,"Pump Operators, Except Wellhead Pumpers"
80,61,53-7071.00,Gas Compressor and Gas Pumping Station Operators
80,59,53-7011.00,Conveyor Operators and Tenders
80,59,49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
80,55,47-2011.00,Boilermakers
80,55,53-4031.00,Railroad Conductors and Yardmasters
80,54,51-5112.00,Printing Press Operators
80,48,47-4091.00,Segmental Pavers
80,47,39-3021.00,Motion Picture Projectionists
80,45,47-3012.00,Helpers--Carpenters
79,74,17-2131.00,Materials Engineers
79,70,51-8031.00,Water and Wastewater Treatment Plant and System Operators
79,69,29-9012.00,Occupational Health and Safety Technicians
79,69,17-2199.02,Validation Engineers
79,66,51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers"
79,63,53-6051.08,Freight and Cargo Inspectors
79,61,13-1041.01,Environmental Compliance Inspectors
79,60,17-3029.09,Manufacturing Production Technicians
79,58,51-4192.00,"Layout Workers, Metal and Plastic"
79,56,51-4012.00,"Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic"
79,55,53-3021.00,"Bus Drivers, Transit and Intercity"
79,55,37-2021.00,Pest Control Workers
79,53,31-9091.00,Dental Assistants
79,52,17-3024.00,Electro-Mechanical Technicians
79,49,31-1015.00,Orderlies
78,83,17-2161.00,Nuclear Engineers
78,68,51-4052.00,"Pourers and Casters, Metal"
78,66,51-2021.00,"Coil Winders, Tapers, and Finishers"
78,65,47-2021.00,Brickmasons and Blockmasons
78,65,17-2111.01,Industrial Safety and Health Engineers
78,62,29-1021.00,"Dentists, General"
78,62,17-3029.12,Nanotechnology Engineering Technicians
78,61,51-8099.01,Biofuels Processing Technicians
78,61,47-1011.03,Solar Energy Installation Managers
78,61,11-9199.09,Wind Energy Operations Managers
78,59,53-4041.00,Subway and Streetcar Operators
78,57,49-2092.00,"Electric Motor, Power Tool, and Related Repairers"
78,57,51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
78,56,51-2023.00,Electromechanical Equipment Assemblers
78,53,19-4011.02,Food Science Technicians
78,53,51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers"
78,53,49-9021.02,Refrigeration Mechanics and Installers
78,49,13-1199.01,Energy Auditors
78,46,49-3092.00,Recreational Vehicle Service Technicians
78,44,49-2098.00,Security and Fire Alarm Systems Installers
77,65,53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians"
77,63,17-3023.01,Electronics Engineering Technicians
77,59,51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders"
77,58,19-4031.00,Chemical Technicians
77,56,17-2199.03,Energy Engineers
77,56,47-2181.00,Roofers
77,55,53-3041.00,Taxi Drivers and Chauffeurs
77,54,49-9041.00,Industrial Machinery Mechanics
77,54,51-9195.03,"Stone Cutters and Carvers, Manufacturing"
77,53,51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers"
77,52,51-9199.01,Recycling and Reclamation Workers
77,51,51-6042.00,Shoe Machine Operators and Tenders
77,44,47-2031.01,Construction Carpenters
77,41,49-9071.00,"Maintenance and Repair Workers, General"
76,81,51-8011.00,Nuclear Power Reactor Operators
76,67,49-9096.00,Riggers
76,66,45-4022.00,Logging Equipment Operators
76,63,29-2012.00,Medical and Clinical Laboratory Technicians
76,62,47-5041.00,Continuous Mining Machine Operators
76,58,49-3023.01,Automotive Master Mechanics
76,56,39-6011.00,Baggage Porters and Bellhops
76,56,47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers
76,56,51-4194.00,"Tool Grinders, Filers, and Sharpeners"
76,50,53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation"
76,40,27-4031.00,"Camera Operators, Television, Video, and Motion Picture"
75,67,17-2021.00,Agricultural Engineers
75,66,49-2091.00,Avionics Technicians
75,62,17-3029.06,Manufacturing Engineering Technologists
75,62,29-1022.00,Oral and Maxillofacial Surgeons
75,60,47-4021.00,Elevator Installers and Repairers
75,58,51-4011.00,"Computer-Controlled Machine Tool Operators, Metal and Plastic"
75,58,33-2022.00,Forest Fire Inspectors and Prevention Specialists
75,58,19-4099.01,Quality Control Analysts
75,57,19-4093.00,Forest and Conservation Technicians
75,55,33-1021.02,Forest Fire Fighting and Prevention Supervisors
75,53,49-2011.00,"Computer, Automated Teller, and Office Machine Repairers"
75,51,49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics
75,50,49-3041.00,Farm Equipment Mechanics and Service Technicians
75,47,51-4071.00,Foundry Mold and Coremakers
75,43,49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers"
75,42,49-3052.00,Motorcycle Mechanics
75,41,51-2031.00,Engine and Other Machine Assemblers
74,70,19-2032.00,Materials Scientists
74,64,17-3029.04,Electronics Engineering Technologists
74,62,51-9197.00,Tire Builders
74,61,51-4051.00,Metal-Refining Furnace Operators and Tenders
74,60,53-7041.00,Hoist and Winch Operators
74,59,29-2099.01,Neurodiagnostic Technologists
74,59,11-9013.01,Nursery and Greenhouse Managers
74,58,47-2111.00,Electricians
74,58,51-4111.00,Tool and Die Makers
74,57,47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators"
74,55,53-2022.00,Airfield Operations Specialists
74,55,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic"
74,55,53-5022.00,Motorboat Operators
74,53,51-4193.00,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic"
74,51,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders"
74,50,17-3027.01,Automotive Engineering Technicians
74,43,51-9121.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders"
74,41,53-7031.00,Dredge Operators
73,66,11-9021.00,Construction Managers
73,66,17-2111.02,Fire-Prevention and Protection Engineers
73,64,49-9064.00,Watch Repairers
73,61,53-1011.00,Aircraft Cargo Handling Supervisors
73,60,49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment"
73,60,51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders"
73,59,45-2011.00,Agricultural Inspectors
73,59,47-4041.00,Hazardous Materials Removal Workers
73,57,51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders"
73,56,49-3093.00,Tire Repairers and Changers
73,55,47-2031.02,Rough Carpenters
73,53,11-3071.02,Storage and Distribution Managers
73,49,47-2041.00,Carpet Installers
73,48,47-2053.00,Terrazzo Workers and Finishers
73,46,47-2141.00,"Painters, Construction and Maintenance"
72,69,27-1022.00,Fashion Designers
72,68,17-2121.01,Marine Engineers
72,66,17-3029.11,Nanotechnology Engineering Technologists
72,61,31-9092.00,Medical Assistants
72,61,53-5021.03,"Pilots, Ship"
72,61,17-3024.01,Robotics Technicians
72,60,51-7021.00,Furniture Finishers
72,60,29-2011.00,Medical and Clinical Laboratory Technologists
72,59,51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers"
72,59,17-2199.08,Robotics Engineers
72,58,29-2091.00,Orthotists and Prosthetists
72,58,43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping"
72,57,45-1011.06,First-Line Supervisors of Aquacultural Workers
72,56,27-4012.00,Broadcast Technicians
72,56,13-1041.04,Government Property Inspectors and Investigators
72,56,51-9082.00,Medical Appliance Technicians
72,56,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation"
72,55,51-6093.00,Upholsterers
72,53,45-4023.00,Log Graders and Scalers
72,53,49-2021.01,Radio Mechanics
72,51,49-3021.00,Automotive Body and Related Repairers
72,51,51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders"
72,51,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders"
72,50,51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic"
72,50,47-4099.03,Weatherization Installers and Technicians
72,40,31-1014.00,Nursing Assistants
71,68,29-1069.10,Radiologists
71,67,17-2051.00,Civil Engineers
71,66,17-2199.09,Nanosystems Engineers
71,65,33-2011.02,Forest Firefighters
71,64,19-2031.00,Chemists
71,63,51-8091.00,Chemical Plant and System Operators
71,60,29-2033.00,Nuclear Medicine Technologists
71,56,51-9111.00,Packaging and Filling Machine Operators and Tenders
71,54,29-2031.00,Cardiovascular Technologists and Technicians
71,54,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders
71,52,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders"
71,50,33-9031.00,Gaming Surveillance Officers and Gaming Investigators
71,49,51-2091.00,Fiberglass Laminators and Fabricators
71,48,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic"
71,44,53-2031.00,Flight Attendants
71,41,51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders"
71,40,51-3011.00,Bakers
71,33,35-2012.00,"Cooks, Institution and Cafeteria"
70,67,49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists
70,66,11-3051.02,Geothermal Production Managers
70,63,17-2199.01,Biochemical Engineers
70,63,17-1022.01,Geodetic Surveyors
70,59,17-3029.08,Photonics Technicians
70,57,17-2081.01,Water/Wastewater Engineers
70,56,53-4012.00,Locomotive Firers
70,56,17-3029.07,Mechanical Engineering Technologists
70,55,29-1141.00,Registered Nurses
70,54,47-2211.00,Sheet Metal Workers
70,53,17-3023.03,Electrical Engineering Technicians
70,52,51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
70,52,49-9063.00,Musical Instrument Repairers and Tuners
70,52,11-9141.00,"Property, Real Estate, and Community Association Managers"
70,51,47-2022.00,Stonemasons
70,50,51-3093.00,Food Cooking Machine Operators and Tenders
70,48,47-2121.00,Glaziers
70,47,51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic"
70,47,43-5041.00,"Meter Readers, Utilities"
70,46,51-3092.00,Food Batchmakers
70,46,47-3016.00,Helpers--Roofers
70,46,51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing"
70,44,39-1021.01,Spa Managers
70,41,35-2014.00,"Cooks, Restaurant"
69,59,29-2035.00,Magnetic Resonance Imaging Technologists
69,58,39-4011.00,Embalmers
69,57,17-3025.00,Environmental Engineering Technicians
69,56,45-1011.07,First-Line Supervisors of Agricultural Crop and Horticultural Workers
69,56,51-9022.00,"Grinding and Polishing Workers, Hand"
69,56,13-1032.00,"Insurance Appraisers, Auto Damage"
69,56,31-9097.00,Phlebotomists
69,54,47-2132.00,"Insulation Workers, Mechanical"
69,53,19-4011.01,Agricultural Technicians
69,52,51-7011.00,Cabinetmakers and Bench Carpenters
69,52,33-1011.00,First-Line Supervisors of Correctional Officers
69,52,29-2092.00,Hearing Aid Specialists
69,51,47-2061.00,Construction Laborers
69,51,39-4021.00,Funeral Attendants
69,50,51-3021.00,Butchers and Meat Cutters
69,50,29-2051.00,Dietetic Technicians
69,50,51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
69,50,47-2152.02,Plumbers
69,48,11-9013.02,Farm and Ranch Managers
69,48,51-9151.00,Photographic Process Workers and Processing Machine Operators
69,47,51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders"
69,45,27-4011.00,Audio and Video Equipment Technicians
69,45,49-9011.00,Mechanical Door Repairers
69,42,47-2171.00,Reinforcing Iron and Rebar Workers
69,40,51-4121.06,"Welders, Cutters, and Welder Fitters"
69,36,49-3091.00,Bicycle Repairers
68,67,17-2072.00,"Electronics Engineers, Except Computer"
68,65,19-4051.02,Nuclear Monitoring Technicians
68,62,29-1069.05,Nuclear Medicine Physicians
68,59,51-8092.00,Gas Plant Operators
68,52,51-9195.05,"Potters, Manufacturing"
68,51,45-3021.00,Hunters and Trappers
68,51,33-9032.00,Security Guards
68,48,49-3051.00,Motorboat Mechanics and Service Technicians
68,47,51-1011.00,First-Line Supervisors of Production and Operating Workers
68,47,51-5113.00,Print Binding and Finishing Workers
68,46,51-2093.00,Timing Device Assemblers and Adjusters
68,44,47-2161.00,Plasterers and Stucco Masons
68,43,47-2142.00,Paperhangers
68,42,47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall"
67,64,17-3029.02,Electrical Engineering Technologists
67,58,51-4062.00,"Patternmakers, Metal and Plastic"
67,52,33-3012.00,Correctional Officers and Jailers
67,52,27-2012.05,Technical Directors/Managers
67,50,51-9195.07,Molding and Casting Workers
67,49,43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks
67,48,53-3022.00,"Bus Drivers, School or Special Client"
67,48,51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
67,48,47-2082.00,Tapers
67,48,49-9052.00,Telecommunications Line Installers and Repairers
67,46,29-2099.06,Radiologic Technicians
67,46,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
67,41,35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers
67,41,35-2021.00,Food Preparation Workers
67,37,39-9041.00,Residential Advisors
66,62,17-2081.00,Environmental Engineers
66,58,17-2199.04,Manufacturing Engineers
66,57,29-2032.00,Diagnostic Medical Sonographers
66,57,51-9141.00,Semiconductor Processors
66,54,29-2011.03,Histotechnologists and Histologic Technicians
66,54,33-3051.03,Sheriffs and Deputy Sheriffs
66,51,17-3026.00,Industrial Engineering Technicians
66,50,29-2061.00,Licensed Practical and Licensed Vocational Nurses
66,50,33-3051.01,Police Patrol Officers
66,50,51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders"
66,45,51-9123.00,"Painting, Coating, and Decorating Workers"
66,44,51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood"
66,31,35-3011.00,Bartenders
65,59,33-3041.00,Parking Enforcement Workers
65,53,49-9045.00,"Refractory Materials Repairers, Except Brickmasons"
65,52,29-2034.00,Radiologic Technologists
65,51,17-3021.00,Aerospace Engineering and Operations Technicians
65,51,29-1141.03,Critical Care Nurses
65,51,51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic"
65,50,29-1024.00,Prosthodontists
65,49,53-6011.00,Bridge and Lock Tenders
65,46,51-6092.00,Fabric and Apparel Patternmakers
65,46,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers"
65,41,49-2097.00,Electronic Home Entertainment Equipment Installers and Repairers
64,65,31-9095.00,Pharmacy Aides
64,64,19-1012.00,Food Scientists and Technologists
64,58,11-3051.00,Industrial Production Managers
64,57,33-3031.00,Fish and Game Wardens
64,56,11-3051.01,Quality Control Systems Managers
64,55,29-2021.00,Dental Hygienists
64,54,47-3013.00,Helpers--Electricians
64,54,17-2199.06,Microsystems Engineers
64,53,51-9071.07,Precious Metal Workers
64,51,45-1011.08,First-Line Supervisors of Animal Husbandry and Animal Care Workers
64,51,11-9199.07,Security Managers
64,48,49-3023.02,Automotive Specialty Technicians
64,48,47-4099.02,Solar Thermal Installers and Technicians
64,46,49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles"
64,46,33-9099.02,Retail Loss Prevention Specialists
64,45,53-6031.00,Automotive and Watercraft Service Attendants
64,45,51-3023.00,Slaughterers and Meat Packers
64,43,51-2022.00,Electrical and Electronic Equipment Assemblers
64,43,51-4061.00,"Model Makers, Metal and Plastic"
64,42,49-9061.00,Camera and Photographic Equipment Repairers
64,42,45-4021.00,Fallers
64,39,39-2021.00,Nonfarm Animal Caretakers
64,32,35-3041.00,"Food Servers, Nonrestaurant"
63,69,17-2041.00,Chemical Engineers
63,60,29-1069.08,Physical Medicine and Rehabilitation Physicians
63,59,17-1011.00,"Architects, Except Landscape and Naval"
63,59,51-7031.00,"Model Makers, Wood"
63,53,43-5061.00,"Production, Planning, and Expediting Clerks"
63,52,53-7064.00,"Packers and Packagers, Hand"
63,52,47-5051.00,"Rock Splitters, Quarry"
63,51,11-9013.03,Aquacultural Managers
63,51,19-1031.01,Soil and Water Conservationists
63,50,25-1194.00,"Vocational Education Teachers, Postsecondary"
63,49,47-2044.00,Tile and Marble Setters
63,46,33-9011.00,Animal Control Workers
63,46,31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers
63,45,51-9198.00,Helpers--Production Workers
63,44,31-1011.00,Home Health Aides
63,44,47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners
63,38,47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons"
62,59,25-1072.00,"Nursing Instructors and Teachers, Postsecondary"
62,57,11-3051.03,Biofuels Production Managers
62,53,51-2041.00,Structural Metal Fabricators and Fitters
62,51,19-4092.00,Forensic Science Technicians
62,46,49-9094.00,Locksmiths and Safe Repairers
62,46,51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic"
62,45,51-9195.04,"Glass Blowers, Molders, Benders, and Finishers"
62,43,35-9021.00,Dishwashers
62,43,31-2022.00,Physical Therapist Aides
62,38,49-9031.00,Home Appliance Repairers
62,35,47-2043.00,Floor Sanders and Finishers
61,61,17-2141.01,Fuel Cell Engineers
61,58,17-2141.02,Automotive Engineers
61,58,19-1021.00,Biochemists and Biophysicists
61,58,19-4041.02,Geological Sample Test Technicians
61,57,33-3021.05,Immigration and Customs Inspectors
61,54,17-2071.00,Electrical Engineers
61,51,45-4011.00,Forest and Conservation Workers
61,50,25-2059.01,Adapted Physical Education Specialists
61,47,27-2021.00,Athletes and Sports Competitors
61,47,29-1181.00,Audiologists
61,47,51-5111.00,Prepress Technicians and Workers
61,46,21-1094.00,Community Health Workers
61,45,11-1021.00,General and Operations Managers
61,44,11-3071.01,Transportation Managers
61,42,37-3011.00,Landscaping and Groundskeeping Workers
61,41,51-7032.00,"Patternmakers, Wood"
61,39,53-1021.01,Recycling Coordinators
61,38,51-6031.00,Sewing Machine Operators
60,58,17-2031.00,Biomedical Engineers
60,56,29-1064.00,Obstetricians and Gynecologists
60,56,29-1069.06,Ophthalmologists
60,56,29-1069.07,Pathologists
60,55,47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles"
60,54,13-1199.02,Security Management Specialists
60,53,33-1012.00,First-Line Supervisors of Police and Detectives
60,53,15-1143.01,Telecommunications Engineering Specialists
60,52,29-2011.02,Cytotechnologists
60,52,27-4014.00,Sound Engineering Technicians
60,50,29-1051.00,Pharmacists
60,49,19-4021.00,Biological Technicians
60,49,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers
60,49,51-4041.00,Machinists
60,48,47-4031.00,Fence Erectors
60,48,29-2081.00,"Opticians, Dispensing"
60,47,17-3029.05,Industrial Engineering Technologists
60,46,43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance"
60,45,45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals"
60,45,25-1071.00,"Health Specialties Teachers, Postsecondary"
60,40,43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service"
60,35,35-2015.00,"Cooks, Short Order"
60,35,11-9031.00,"Education Administrators, Preschool and Childcare Center/Program"
60,29,13-1074.00,Farm Labor Contractors
59,57,17-2199.07,Photonics Engineers
59,56,19-4091.00,"Environmental Science and Protection Technicians, Including Health"
59,55,17-2011.00,Aerospace Engineers
59,53,19-1022.00,Microbiologists
59,52,51-9081.00,Dental Laboratory Technicians
59,52,17-1022.00,Surveyors
59,50,17-3029.03,Electromechanical Engineering Technologists
59,50,11-9199.10,Wind Energy Project Managers
59,47,51-6021.00,"Pressers, Textile, Garment, and Related Materials"
59,47,51-6051.00,"Sewers, Hand"
59,46,11-9199.08,Loss Prevention Managers
59,42,53-6041.00,Traffic Technicians
59,40,41-2021.00,Counter and Rental Clerks
59,39,53-7063.00,Machine Feeders and Offbearers
59,37,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators"
59,34,31-1013.00,Psychiatric Aides
58,58,19-1020.01,Biologists
58,58,29-9099.01,Midwives
58,57,25-1042.00,"Biological Science Teachers, Postsecondary"
58,55,19-1011.00,Animal Scientists
58,53,17-2199.05,Mechatronics Engineers
58,48,17-1012.00,Landscape Architects
58,48,27-1027.00,Set and Exhibit Designers
58,48,33-9093.00,Transportation Security Screeners
58,46,51-4121.07,Solderers and Brazers
58,44,43-9011.00,Computer Operators
58,44,29-1128.00,Exercise Physiologists
58,43,41-2022.00,Parts Salespersons
58,41,51-6011.00,Laundry and Dry-Cleaning Workers
58,38,47-2081.00,Drywall and Ceiling Tile Installers
58,34,13-1121.00,"Meeting, Convention, and Event Planners"
57,59,11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers
57,51,39-1012.00,Slot Supervisors
57,50,29-2057.00,Ophthalmic Medical Technicians
57,48,43-4151.00,Order Clerks
57,47,25-4013.00,Museum Technicians and Conservators
57,46,17-3013.00,Mechanical Drafters
57,43,51-9071.06,Gem and Diamond Workers
57,42,35-1011.00,Chefs and Head Cooks
57,40,29-1023.00,Orthodontists
57,40,39-9032.00,Recreation Workers
57,39,25-2032.00,"Career/Technical Education Teachers, Secondary School"
57,33,35-3021.00,"Combined Food Preparation and Serving Workers, Including Fast Food"
56,48,27-1025.00,Interior Designers
56,48,33-3021.01,Police Detectives
56,43,13-2021.02,"Appraisers, Real Estate"
56,43,33-3021.03,Criminal Investigators and Special Agents
56,41,51-9194.00,Etchers and Engravers
55,63,29-1069.11,Sports Medicine Physicians
55,52,29-1067.00,Surgeons
55,48,51-9071.01,Jewelers
55,48,29-1131.00,Veterinarians
55,47,33-3021.02,Police Identification and Records Officers
55,46,13-2021.01,Assessors
55,45,29-2011.01,Cytogenetic Technologists
55,45,43-4131.00,Loan Interviewers and Clerks
55,44,31-2021.00,Physical Therapist Assistants
55,43,29-9091.00,Athletic Trainers
55,43,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners"
55,42,11-9131.00,Postmasters and Mail Superintendents
55,38,27-2023.00,"Umpires, Referees, and Other Sports Officials"
55,37,43-5071.00,"Shipping, Receiving, and Traffic Clerks"
55,36,35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers
55,36,43-5081.04,"Order Fillers, Wholesale and Retail Sales"
55,22,35-3022.00,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop"
