Importance,Level,Code,Occupation
64,54,41-3031.02,"Sales Agents, Financial Services"
64,52,29-2057.00,Ophthalmic Medical Technicians
64,48,33-3012.00,Correctional Officers and Jailers
64,46,15-1131.00,Computer Programmers
64,46,41-9091.00,"Door-To-Door Sales Workers, News and Street Vendors, and Related Workers"
64,46,25-2051.00,"Special Education Teachers, Preschool"
64,41,21-2011.00,Clergy
64,39,51-9195.03,"Stone Cutters and Carvers, Manufacturing"
63,60,13-2061.00,Financial Examiners
63,58,13-1051.00,Cost Estimators
63,57,17-2199.09,Nanosystems Engineers
63,55,11-2031.00,Public Relations and Fundraising Managers
63,54,47-5031.00,"Explosives Workers, Ordnance Handling Experts, and Blasters"
63,53,25-2059.01,Adapted Physical Education Specialists
63,53,29-2041.00,Emergency Medical Technicians and Paramedics
63,52,13-2052.00,Personal Financial Advisors
63,50,45-1011.07,First-Line Supervisors of Agricultural Crop and Horticultural Workers
63,48,29-1011.00,Chiropractors
63,48,45-4022.00,Logging Equipment Operators
63,48,29-1125.02,Music Therapists
63,47,19-1031.01,Soil and Water Conservationists
63,46,31-2011.00,Occupational Therapy Assistants
63,45,29-2092.00,Hearing Aid Specialists
63,44,33-9032.00,Security Guards
63,41,51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders"
63,40,45-2091.00,Agricultural Equipment Operators
63,37,47-3016.00,Helpers--Roofers
62,57,29-1069.04,Neurologists
62,57,15-1143.01,Telecommunications Engineering Specialists
62,56,47-2051.00,Cement Masons and Concrete Finishers
62,56,17-2199.08,Robotics Engineers
62,53,25-1021.00,"Computer Science Teachers, Postsecondary"
62,52,25-2012.00,"Kindergarten Teachers, Except Special Education"
62,51,43-4051.03,Patient Representatives
62,51,29-1124.00,Radiation Therapists
62,49,13-1041.06,Coroners
62,49,47-4041.00,Hazardous Materials Removal Workers
62,47,13-1021.00,"Buyers and Purchasing Agents, Farm Products"
62,46,45-4011.00,Forest and Conservation Workers
62,45,35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers
62,45,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers
62,43,31-9092.00,Medical Assistants
62,41,39-4031.00,"Morticians, Undertakers, and Funeral Directors"
62,39,43-5081.02,Marking Clerks
61,62,17-2199.04,Manufacturing Engineers
61,61,11-9041.00,Architectural and Engineering Managers
61,61,29-1069.11,Sports Medicine Physicians
61,60,11-9121.02,Water Resource Specialists
61,58,19-1041.00,Epidemiologists
61,57,47-2021.00,Brickmasons and Blockmasons
61,55,17-2111.01,Industrial Safety and Health Engineers
61,55,29-1069.10,Radiologists
61,55,13-2099.02,Risk Management Specialists
61,55,47-5012.00,"Rotary Drill Operators, Oil and Gas"
61,54,19-3022.00,Survey Researchers
61,54,43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping"
61,52,15-1199.01,Software Quality Assurance Engineers and Testers
61,51,19-2021.00,Atmospheric and Space Scientists
61,49,19-3031.02,Clinical Psychologists
61,45,29-2055.00,Surgical Technologists
61,42,13-1071.00,Human Resources Specialists
61,38,35-2014.00,"Cooks, Restaurant"
60,61,19-2041.03,Industrial Ecologists
60,58,17-2121.01,Marine Engineers
60,57,33-3021.06,Intelligence Analysts
60,56,19-1023.00,Zoologists and Wildlife Biologists
60,55,15-1199.10,Search Marketing Strategists
60,55,17-1022.00,Surveyors
60,52,19-1013.00,Soil and Plant Scientists
60,51,15-2041.02,Clinical Data Managers
60,51,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary"
60,48,27-3011.00,Radio and Television Announcers
60,47,29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists"
60,47,29-2099.07,Surgical Assistants
60,46,27-2012.01,Producers
60,42,53-7051.00,Industrial Truck and Tractor Operators
60,41,51-9011.00,Chemical Equipment Operators and Tenders
60,40,39-1011.00,Gaming Supervisors
60,35,53-5022.00,Motorboat Operators
60,33,41-2012.00,Gaming Change Persons and Booth Cashiers
59,58,13-1081.02,Logistics Analysts
59,58,17-3027.00,Mechanical Engineering Technicians
59,58,11-3051.01,Quality Control Systems Managers
59,57,17-2021.00,Agricultural Engineers
59,55,13-1161.00,Market Research Analysts and Marketing Specialists
59,54,33-2011.02,Forest Firefighters
59,51,17-1022.01,Geodetic Surveyors
59,50,29-1069.02,Dermatologists
59,50,29-9012.00,Occupational Health and Safety Technicians
59,49,29-1041.00,Optometrists
59,47,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers"
59,47,31-9099.02,Endoscopy Technicians
59,47,29-1064.00,Obstetricians and Gynecologists
59,46,43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance"
59,45,33-3021.03,Criminal Investigators and Special Agents
59,45,29-2099.01,Neurodiagnostic Technologists
59,43,51-3021.00,Butchers and Meat Cutters
59,29,31-1014.00,Nursing Assistants
58,58,15-1143.00,Computer Network Architects
58,57,15-2011.00,Actuaries
58,57,17-2199.02,Validation Engineers
58,57,17-2199.10,Wind Energy Engineers
58,54,19-1011.00,Animal Scientists
58,54,19-1042.00,"Medical Scientists, Except Epidemiologists"
58,53,15-2031.00,Operations Research Analysts
58,53,47-2031.02,Rough Carpenters
58,50,25-1123.00,"English Language and Literature Teachers, Postsecondary"
58,50,17-2111.03,Product Safety Engineers
58,49,25-1194.00,"Vocational Education Teachers, Postsecondary"
58,48,47-2181.00,Roofers
58,48,25-2052.00,"Special Education Teachers, Kindergarten and Elementary School"
58,47,29-1126.00,Respiratory Therapists
58,46,29-2051.00,Dietetic Technicians
58,46,51-2091.00,Fiberglass Laminators and Fabricators
58,46,35-2021.00,Food Preparation Workers
58,46,51-8099.04,Hydroelectric Plant Technicians
58,46,27-2023.00,"Umpires, Referees, and Other Sports Officials"
58,45,39-4021.00,Funeral Attendants
58,45,27-2042.01,Singers
58,43,21-1023.00,Mental Health and Substance Abuse Social Workers
58,42,25-1052.00,"Chemistry Teachers, Postsecondary"
58,42,51-3093.00,Food Cooking Machine Operators and Tenders
58,40,25-9011.00,Audio-Visual and Multimedia Collections Specialists
58,40,49-9021.01,Heating and Air Conditioning Mechanics and Installers
58,37,31-1013.00,Psychiatric Aides
58,33,43-2021.00,Telephone Operators
57,58,17-2111.02,Fire-Prevention and Protection Engineers
57,58,17-2112.01,Human Factors Engineers and Ergonomists
57,57,19-2032.00,Materials Scientists
57,55,17-2112.00,Industrial Engineers
57,52,17-2199.11,Solar Energy Systems Engineers
57,51,25-1042.00,"Biological Science Teachers, Postsecondary"
57,51,53-2012.00,Commercial Pilots
57,51,49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers"
57,50,13-1199.03,Customs Brokers
57,50,25-1032.00,"Engineering Teachers, Postsecondary"
57,50,29-2091.00,Orthotists and Prosthetists
57,50,33-3021.01,Police Detectives
57,50,19-3031.01,School Psychologists
57,49,25-1121.00,"Art, Drama, and Music Teachers, Postsecondary"
57,49,25-1053.00,"Environmental Science Teachers, Postsecondary"
57,49,29-1069.05,Nuclear Medicine Physicians
57,49,47-4099.02,Solar Thermal Installers and Technicians
57,48,39-6011.00,Baggage Porters and Bellhops
57,47,53-6051.01,Aviation Inspectors
57,47,43-4151.00,Order Clerks
57,45,29-1125.01,Art Therapists
57,44,47-2231.00,Solar Photovoltaic Installers
57,41,53-2022.00,Airfield Operations Specialists
57,41,51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers"
57,40,49-2092.00,"Electric Motor, Power Tool, and Related Repairers"
57,39,31-2022.00,Physical Therapist Aides
57,39,51-8021.00,Stationary Engineers and Boiler Operators
57,38,39-1021.00,First-Line Supervisors of Personal Service Workers
57,33,41-9011.00,Demonstrators and Product Promoters
56,56,19-2043.00,Hydrologists
56,53,51-4192.00,"Layout Workers, Metal and Plastic"
56,52,47-2011.00,Boilermakers
56,52,19-2041.01,Climate Change Analysts
56,50,19-1029.01,Bioinformatics Scientists
56,50,51-2092.00,Team Assemblers
56,48,25-4011.00,Archivists
56,48,27-1011.00,Art Directors
56,48,41-2022.00,Parts Salespersons
56,47,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education"
56,46,31-2012.00,Occupational Therapy Aides
56,46,15-1134.00,Web Developers
56,44,27-3043.04,Copy Writers
56,44,53-7073.00,Wellhead Pumpers
56,43,39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists"
56,43,47-2132.00,"Insulation Workers, Mechanical"
56,43,25-4021.00,Librarians
56,42,29-2033.00,Nuclear Medicine Technologists
56,42,51-9199.01,Recycling and Reclamation Workers
56,41,11-9051.00,Food Service Managers
56,37,47-4021.00,Elevator Installers and Repairers
56,35,29-2031.00,Cardiovascular Technologists and Technicians
56,35,27-1026.00,Merchandise Displayers and Window Trimmers
56,34,27-4031.00,"Camera Operators, Television, Video, and Motion Picture"
56,33,47-2141.00,"Painters, Construction and Maintenance"
55,56,17-2131.00,Materials Engineers
55,53,25-1061.00,"Anthropology and Archeology Teachers, Postsecondary"
55,52,15-1199.12,Document Management Specialists
55,52,25-1081.00,"Education Teachers, Postsecondary"
55,50,51-4012.00,"Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic"
55,50,17-2072.01,Radio Frequency Identification Device Specialists
55,49,15-2041.01,Biostatisticians
55,49,17-3029.02,Electrical Engineering Technologists
55,49,51-8012.00,Power Distributors and Dispatchers
55,48,25-4012.00,Curators
55,47,53-5021.01,Ship and Boat Captains
55,44,27-4012.00,Broadcast Technicians
55,43,17-1021.00,Cartographers and Photogrammetrists
55,43,53-7021.00,Crane and Tower Operators
55,43,29-2035.00,Magnetic Resonance Imaging Technologists
55,42,47-2031.01,Construction Carpenters
55,41,45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals"
55,41,29-2099.05,Ophthalmic Medical Technologists
55,40,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic"
55,40,21-1015.00,Rehabilitation Counselors
55,39,35-3021.00,"Combined Food Preparation and Serving Workers, Including Fast Food"
55,39,47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters"
55,39,31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers
55,37,47-4061.00,Rail-Track Laying and Maintenance Equipment Operators
55,32,31-2021.00,Physical Therapist Assistants
54,56,17-3029.11,Nanotechnology Engineering Technologists
54,52,53-7032.00,Excavating and Loading Machine and Dragline Operators
54,52,29-1067.00,Surgeons
54,51,19-2042.00,"Geoscientists, Except Hydrologists and Geographers"
54,49,13-2011.01,Accountants
54,49,27-2042.02,"Musicians, Instrumental"
54,48,19-1032.00,Foresters
54,47,49-9092.00,Commercial Divers
54,47,29-2012.00,Medical and Clinical Laboratory Technicians
54,47,53-5021.03,"Pilots, Ship"
54,46,51-8099.01,Biofuels Processing Technicians
54,46,25-1082.00,"Library Science Teachers, Postsecondary"
54,46,53-5021.02,"Mates- Ship, Boat, and Barge"
54,45,13-1141.00,"Compensation, Benefits, and Job Analysis Specialists"
54,44,19-4061.01,City and Regional Planning Aides
54,44,47-4099.03,Weatherization Installers and Technicians
54,43,29-1128.00,Exercise Physiologists
54,42,21-1013.00,Marriage and Family Therapists
54,42,29-2011.00,Medical and Clinical Laboratory Technologists
54,42,47-2221.00,Structural Iron and Steel Workers
54,41,53-3031.00,Driver/Sales Workers
54,41,51-2022.00,Electrical and Electronic Equipment Assemblers
54,41,29-1199.05,Orthoptists
54,41,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products"
54,40,29-9091.00,Athletic Trainers
54,39,35-3011.00,Bartenders
54,37,39-9011.00,Childcare Workers
54,36,19-4031.00,Chemical Technicians
54,35,35-2015.00,"Cooks, Short Order"
54,33,29-1065.00,"Pediatricians, General"
54,33,33-3052.00,Transit and Railroad Police
53,56,17-2141.01,Fuel Cell Engineers
53,55,19-1020.01,Biologists
53,53,15-1199.04,Geospatial Information Scientists and Technologists
53,52,51-9191.00,Adhesive Bonding Machine Operators and Tenders
53,51,19-2099.01,Remote Sensing Scientists and Technologists
53,48,49-3011.00,Aircraft Mechanics and Service Technicians
53,48,15-1199.07,Data Warehousing Specialists
53,48,11-9199.03,Investment Fund Managers
53,47,19-4011.02,Food Science Technicians
53,46,47-2171.00,Reinforcing Iron and Rebar Workers
53,46,33-9093.00,Transportation Security Screeners
53,45,47-5041.00,Continuous Mining Machine Operators
53,45,53-7111.00,Mine Shuttle Car Operators
53,44,25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary"
53,44,41-9031.00,Sales Engineers
53,43,15-1132.00,"Software Developers, Applications"
53,42,47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles"
53,41,39-6012.00,Concierges
53,41,29-1131.00,Veterinarians
53,40,45-1011.05,First-Line Supervisors of Logging Workers
53,40,43-9111.00,Statistical Assistants
53,39,23-1011.00,Lawyers
53,34,27-1014.00,Multimedia Artists and Animators
52,57,17-2161.00,Nuclear Engineers
52,48,29-1061.00,Anesthesiologists
52,48,19-3091.01,Anthropologists
52,48,25-1122.00,"Communications Teachers, Postsecondary"
52,46,19-4051.02,Nuclear Monitoring Technicians
52,45,49-2091.00,Avionics Technicians
52,45,33-3051.03,Sheriffs and Deputy Sheriffs
52,45,21-1093.00,Social and Human Service Assistants
52,44,43-5061.00,"Production, Planning, and Expediting Clerks"
52,43,29-2052.00,Pharmacy Technicians
52,42,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers"
52,42,49-9021.02,Refrigeration Mechanics and Installers
52,41,13-1041.04,Government Property Inspectors and Investigators
52,40,15-1121.00,Computer Systems Analysts
52,37,13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes"
52,37,29-2011.01,Cytogenetic Technologists
52,37,35-9021.00,Dishwashers
52,36,29-2032.00,Diagnostic Medical Sonographers
52,31,31-9091.00,Dental Assistants
52,26,35-3022.00,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop"
51,54,19-2012.00,Physicists
51,53,27-2012.05,Technical Directors/Managers
51,52,19-3039.01,Neuropsychologists and Clinical Neuropsychologists
51,50,51-8011.00,Nuclear Power Reactor Operators
51,49,33-3021.05,Immigration and Customs Inspectors
51,49,15-2041.00,Statisticians
51,45,13-2099.01,Financial Quantitative Analysts
51,44,29-1071.01,Anesthesiologist Assistants
51,44,19-4091.00,"Environmental Science and Protection Technicians, Including Health"
51,43,51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic"
51,42,39-5091.00,"Makeup Artists, Theatrical and Performance"
51,41,43-9011.00,Computer Operators
51,41,25-1064.00,"Geography Teachers, Postsecondary"
51,36,43-5081.01,"Stock Clerks, Sales Floor"
51,34,39-3092.00,Costume Attendants
51,32,43-4141.00,New Accounts Clerks
50,55,45-1011.06,First-Line Supervisors of Aquacultural Workers
50,50,17-2199.07,Photonics Engineers
50,48,17-3011.02,Civil Drafters
50,47,25-1066.00,"Psychology Teachers, Postsecondary"
50,46,51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers"
50,44,17-2011.00,Aerospace Engineers
50,44,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders"
50,43,53-7041.00,Hoist and Winch Operators
50,43,25-1065.00,"Political Science Teachers, Postsecondary"
50,41,51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders"
50,41,13-1041.01,Environmental Compliance Inspectors
50,41,49-9081.00,Wind Turbine Service Technicians
50,39,19-1031.03,Park Naturalists
50,39,21-1092.00,Probation Officers and Correctional Treatment Specialists
50,39,29-1127.00,Speech-Language Pathologists
50,38,29-2011.03,Histotechnologists and Histologic Technicians
50,38,43-4081.00,"Hotel, Motel, and Resort Desk Clerks"
50,37,51-9141.00,Semiconductor Processors
50,35,53-7071.00,Gas Compressor and Gas Pumping Station Operators
50,35,25-4013.00,Museum Technicians and Conservators
50,34,51-6011.00,Laundry and Dry-Cleaning Workers
50,28,49-9052.00,Telecommunications Line Installers and Repairers
49,54,15-1199.06,Database Architects
49,49,17-3027.01,Automotive Engineering Technicians
49,46,47-5011.00,"Derrick Operators, Oil and Gas"
49,46,53-7064.00,"Packers and Packagers, Hand"
49,45,25-1192.00,"Home Economics Teachers, Postsecondary"
49,45,43-4131.00,Loan Interviewers and Clerks
49,45,25-1054.00,"Physics Teachers, Postsecondary"
49,44,11-2011.00,Advertising and Promotions Managers
49,44,33-3031.00,Fish and Game Wardens
49,44,17-3029.09,Manufacturing Production Technicians
49,43,17-3021.00,Aerospace Engineering and Operations Technicians
49,41,49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles"
49,41,19-2041.00,"Environmental Scientists and Specialists, Including Health"
49,41,21-1014.00,Mental Health Counselors
49,38,29-1051.00,Pharmacists
49,36,51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders"
49,35,33-9031.00,Gaming Surveillance Officers and Gaming Investigators
49,34,13-1041.02,Licensing Examiners and Inspectors
49,34,43-4171.00,Receptionists and Information Clerks
49,33,27-3021.00,Broadcast News Analysts
49,31,41-2011.00,Cashiers
49,27,41-2021.00,Counter and Rental Clerks
49,27,39-9011.01,Nannies
48,57,19-2011.00,Astronomers
48,48,17-3029.04,Electronics Engineering Technologists
48,48,31-9093.00,Medical Equipment Preparers
48,44,45-1011.08,First-Line Supervisors of Animal Husbandry and Animal Care Workers
48,42,53-7121.00,"Tank Car, Truck, and Ship Loaders"
48,40,13-2053.00,Insurance Underwriters
48,40,19-1022.00,Microbiologists
48,40,29-9099.01,Midwives
48,40,49-3092.00,Recreational Vehicle Service Technicians
48,39,47-4031.00,Fence Erectors
48,38,13-2041.00,Credit Analysts
48,38,17-3023.03,Electrical Engineering Technicians
48,37,39-2011.00,Animal Trainers
48,37,51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
48,37,27-4014.00,Sound Engineering Technicians
48,36,49-3023.01,Automotive Master Mechanics
48,36,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders
48,34,35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers
48,30,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop"
48,30,43-2011.00,"Switchboard Operators, Including Answering Service"
48,28,49-3091.00,Bicycle Repairers
48,27,51-4071.00,Foundry Mold and Coremakers
47,52,25-1113.00,"Social Work Teachers, Postsecondary"
47,46,15-2021.00,Mathematicians
47,46,17-3029.01,Non-Destructive Testing Specialists
47,44,51-2021.00,"Coil Winders, Tapers, and Finishers"
47,44,25-1126.00,"Philosophy and Religion Teachers, Postsecondary"
47,42,19-1021.00,Biochemists and Biophysicists
47,42,47-2053.00,Terrazzo Workers and Finishers
47,42,51-4121.06,"Welders, Cutters, and Welder Fitters"
