Importance,Level,Code,Occupation
85,76,33-1021.00,First-Line Supervisors of Firefighting and Prevention Workers
85,76,43-4131.00,Loan Interviewers and Clerks
85,75,13-1032.00,"Insurance Appraisers, Auto Damage"
85,74,33-3051.04,Customs and Border Protection Officers
85,72,19-1031.03,Park Naturalists
85,69,43-4081.00,"Hotel, Motel, and Resort Desk Clerks"
85,68,33-9011.00,Animal Control Workers
85,67,43-3041.00,Gambling Cage Workers
85,62,41-2012.00,Gambling Change Persons and Booth Cashiers
84,77,13-1121.00,"Meeting, Convention, and Event Planners"
84,72,33-3031.00,Fish and Game Wardens
84,68,29-2092.00,Hearing Aid Specialists
84,63,35-3023.01,Baristas
83,76,27-2042.00,Musicians and Singers
83,73,29-1141.01,Acute Care Nurses
83,71,41-2022.00,Parts Salespersons
83,67,43-3071.00,Tellers
82,81,27-2012.03,Media Programming Directors
82,74,41-3011.00,Advertising Sales Agents
82,73,39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists"
82,69,39-7011.00,Tour Guides and Escorts
82,67,33-3011.00,Bailiffs
82,65,39-9031.00,Exercise Trainers and Group Fitness Instructors
82,61,29-1292.00,Dental Hygienists
82,60,43-6013.00,Medical Secretaries and Administrative Assistants
81,71,19-3051.00,Urban and Regional Planners
81,69,45-4011.00,Forest and Conservation Workers
81,68,29-1131.00,Veterinarians
81,65,13-1041.00,Compliance Officers
81,64,29-1221.00,"Pediatricians, General"
81,62,43-4111.00,"Interviewers, Except Eligibility and Loan"
80,74,29-1229.02,Hospitalists
80,71,11-9179.02,Spa Managers
80,70,33-2022.00,Forest Fire Inspectors and Prevention Specialists
80,70,19-3093.00,Historians
80,69,33-9032.00,Security Guards
80,67,41-9022.00,Real Estate Sales Agents
80,66,39-6012.00,Concierges
80,66,29-1051.00,Pharmacists
80,65,53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians"
80,65,43-4061.00,"Eligibility Interviewers, Government Programs"
80,64,39-7012.00,Travel Guides
80,63,53-3052.00,"Bus Drivers, Transit and Intercity"
80,63,19-1031.02,Range Managers
80,62,29-1299.02,Orthoptists
80,56,29-1215.00,Family Medicine Physicians
80,56,33-3041.00,Parking Enforcement Workers
79,72,29-1161.00,Nurse Midwives
79,72,29-1229.06,Sports Medicine Physicians
79,71,11-9081.00,Lodging Managers
79,69,31-9091.00,Dental Assistants
79,68,13-1041.06,Coroners
79,67,29-1229.01,Allergists and Immunologists
79,67,11-9071.00,Gambling Managers
79,65,27-2011.00,Actors
79,63,29-2099.05,Ophthalmic Medical Technologists
79,63,29-1071.00,Physician Assistants
78,71,39-3012.00,Gambling and Sports Book Writers and Runners
78,66,11-9031.00,"Education and Childcare Administrators, Preschool and Daycare"
78,66,29-1081.00,Podiatrists
78,65,29-2035.00,Magnetic Resonance Imaging Technologists
78,63,49-9063.00,Musical Instrument Repairers and Tuners
78,57,33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers"
78,56,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop"
77,80,49-9095.00,Manufactured Building and Mobile Home Installers
77,69,31-9097.00,Phlebotomists
77,68,29-1171.00,Nurse Practitioners
77,67,29-1011.00,Chiropractors
77,66,41-1011.00,First-Line Supervisors of Retail Sales Workers
77,66,35-3041.00,"Food Servers, Nonrestaurant"
77,66,49-9031.00,Home Appliance Repairers
77,66,29-2033.00,Nuclear Medicine Technologists
77,64,21-1093.00,Social and Human Service Assistants
77,64,41-3041.00,Travel Agents
77,61,35-3011.00,Bartenders
77,60,43-4031.00,"Court, Municipal, and License Clerks"
77,55,31-2022.00,Physical Therapist Aides
76,72,29-1241.00,"Ophthalmologists, Except Pediatric"
76,71,11-9161.00,Emergency Management Directors
76,69,47-4051.00,Highway Maintenance Workers
76,66,21-1022.00,Healthcare Social Workers
76,64,29-9099.01,Midwives
76,64,29-1299.01,Naturopathic Physicians
75,70,29-1216.00,General Internal Medicine Physicians
75,68,35-1011.00,Chefs and Head Cooks
75,67,39-2011.00,Animal Trainers
75,65,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation"
75,64,11-9032.00,"Education Administrators, Kindergarten through Secondary"
75,62,49-9094.00,Locksmiths and Safe Repairers
75,62,33-9093.00,Transportation Security Screeners
75,62,35-3031.00,Waiters and Waitresses
75,61,31-2011.00,Occupational Therapy Assistants
75,60,53-5022.00,Motorboat Operators
75,58,43-5051.00,Postal Service Clerks
75,55,39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers"
75,54,11-9051.00,Food Service Managers
74,71,21-2021.00,"Directors, Religious Activities and Education"
74,70,27-2031.00,Dancers
74,70,29-2056.00,Veterinary Technologists and Technicians
74,69,31-9095.00,Pharmacy Aides
74,68,25-4011.00,Archivists
74,68,33-2011.00,Firefighters
74,68,27-3091.00,Interpreters and Translators
74,68,27-3023.00,"News Analysts, Reporters, and Journalists"
74,68,29-1218.00,Obstetricians and Gynecologists
74,68,27-3031.00,Public Relations Specialists
74,65,51-3021.00,Butchers and Meat Cutters
74,60,13-1041.01,Environmental Compliance Inspectors
74,59,29-1128.00,Exercise Physiologists
74,59,31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers
74,49,51-9151.00,Photographic Process Workers and Processing Machine Operators
73,69,53-3031.00,Driver/Sales Workers
73,61,39-4011.00,Embalmers
73,61,29-1023.00,Orthodontists
73,60,43-2011.00,"Switchboard Operators, Including Answering Service"
73,59,29-2032.00,Diagnostic Medical Sonographers
73,57,29-2052.00,Pharmacy Technicians
73,57,39-9032.00,Recreation Workers
73,56,29-1229.04,Physical Medicine and Rehabilitation Physicians
72,68,29-1151.00,Nurse Anesthetists
72,68,17-1022.00,Surveyors
72,67,21-1012.00,"Educational, Guidance, and Career Counselors and Advisors"
72,67,13-1041.03,Equal Opportunity Representatives and Officers
72,63,29-1141.02,Advanced Practice Psychiatric Nurses
72,63,43-3021.00,Billing and Posting Clerks
72,63,21-1011.00,Substance Abuse and Behavioral Disorder Counselors
72,63,19-3099.01,Transportation Planners
72,59,19-1031.00,Conservation Scientists
72,57,37-2021.00,Pest Control Workers
72,51,43-4121.00,"Library Assistants, Clerical"
72,48,35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers
71,67,29-9093.00,Surgical Assistants
71,62,53-6031.00,Automotive and Watercraft Service Attendants
71,62,29-2099.01,Neurodiagnostic Technologists
71,59,13-2071.00,Credit Counselors
71,59,11-1021.00,General and Operations Managers
71,51,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
70,75,29-1224.00,Radiologists
70,72,29-2091.00,Orthotists and Prosthetists
70,70,25-4012.00,Curators
70,69,13-1131.00,Fundraisers
70,66,53-1042.01,Recycling Coordinators
70,64,11-9199.10,Wind Energy Development Managers
70,62,29-9092.00,Genetic Counselors
70,61,39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants"
70,61,25-1066.00,"Psychology Teachers, Postsecondary"
70,60,23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers"
70,59,29-2099.08,Patient Representatives
70,55,43-4141.00,New Accounts Clerks
70,54,41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products"
70,49,53-6021.00,Parking Attendants
69,73,27-2032.00,Choreographers
69,68,49-9064.00,Watch and Clock Repairers
69,66,25-2032.00,"Career/Technical Education Teachers, Secondary School"
69,64,29-1126.00,Respiratory Therapists
69,61,29-1217.00,Neurologists
69,60,29-2031.00,Cardiovascular Technologists and Technicians
69,60,39-3011.00,Gambling Dealers
69,59,13-1041.04,Government Property Inspectors and Investigators
69,56,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers"
69,55,47-2043.00,Floor Sanders and Finishers
68,65,11-2022.00,Sales Managers
68,63,25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary"
68,62,13-2052.00,Personal Financial Advisors
68,62,25-2057.00,"Special Education Teachers, Middle School"
68,61,47-2073.00,Operating Engineers and Other Construction Equipment Operators
68,57,21-2011.00,Clergy
68,53,49-9052.00,Telecommunications Line Installers and Repairers
68,49,21-1015.00,Rehabilitation Counselors
67,70,25-1061.00,"Anthropology and Archeology Teachers, Postsecondary"
67,65,29-1229.05,Preventive Medicine Physicians
67,65,31-9099.01,Speech-Language Pathology Assistants
67,64,29-1141.04,Clinical Nurse Specialists
67,63,29-1229.03,Urologists
67,58,29-1213.00,Dermatologists
67,58,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers
67,58,27-1023.00,Floral Designers
67,58,29-1122.00,Occupational Therapists
67,57,29-1125.00,Recreational Therapists
67,54,35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers
67,54,29-1141.00,Registered Nurses
66,63,11-9199.11,Brownfield Redevelopment Specialists and Site Managers
66,62,21-1092.00,Probation Officers and Correctional Treatment Specialists
66,62,19-1023.00,Zoologists and Wildlife Biologists
66,61,25-1122.00,"Communications Teachers, Postsecondary"
66,61,13-2072.00,Loan Officers
66,61,21-1014.00,Mental Health Counselors
66,61,27-2041.00,Music Directors and Composers
66,61,11-9151.00,Social and Community Service Managers
66,60,11-9179.01,Fitness and Wellness Coordinators
66,60,49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers"
66,59,53-2021.00,Air Traffic Controllers
66,59,29-1129.02,Music Therapists
66,58,39-5093.00,Shampooers
66,55,53-1041.00,Aircraft Cargo Handling Supervisors
65,60,53-2012.00,Commercial Pilots
65,59,31-9092.00,Medical Assistants
65,55,21-1013.00,Marriage and Family Therapists
65,54,29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists"
65,54,51-6051.00,"Sewers, Hand"
65,52,39-1022.00,First-Line Supervisors of Personal Service Workers
64,63,11-1011.03,Chief Sustainability Officers
64,61,25-1011.00,"Business Teachers, Postsecondary"
64,59,27-2012.00,Producers and Directors
64,58,29-1129.01,Art Therapists
64,56,19-1029.04,Biologists
64,50,47-4099.03,Weatherization Installers and Technicians
63,64,17-1012.00,Landscape Architects
63,62,27-1012.00,Craft Artists
63,61,25-1121.00,"Art, Drama, and Music Teachers, Postsecondary"
63,61,19-3033.00,Clinical and Counseling Psychologists
63,58,25-1194.00,"Career/Technical Education Teachers, Postsecondary"
63,58,19-4092.00,Forensic Science Technicians
63,57,17-1021.00,Cartographers and Photogrammetrists
63,55,53-2022.00,Airfield Operations Specialists
63,54,49-9011.00,Mechanical Door Repairers
63,53,27-1022.00,Fashion Designers
63,53,19-4071.00,Forest and Conservation Technicians
63,48,43-4051.00,Customer Service Representatives
62,65,27-2021.00,Athletes and Sports Competitors
62,56,35-2021.00,Food Preparation Workers
62,54,13-1031.00,"Claims Adjusters, Examiners, and Investigators"
62,51,43-5052.00,Postal Service Mail Carriers
62,49,43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance"
62,46,25-4031.00,Library Technicians
62,43,35-3023.00,Fast Food and Counter Workers
62,43,39-9041.00,Residential Advisors
61,70,25-1071.00,"Health Specialties Teachers, Postsecondary"
61,66,23-1011.00,Lawyers
61,63,29-1211.00,Anesthesiologists
61,60,27-2012.04,Talent Directors
61,58,27-1011.00,Art Directors
61,56,43-5041.00,"Meter Readers, Utilities"
61,55,29-1031.00,Dietitians and Nutritionists
61,51,49-3093.00,Tire Repairers and Changers
61,47,39-5092.00,Manicurists and Pedicurists
61,47,27-1026.00,Merchandise Displayers and Window Trimmers
61,46,11-9199.09,Wind Energy Operations Managers
61,45,33-9091.00,Crossing Guards and Flaggers
61,Not available,43-4041.00,"Credit Authorizers, Checkers, and Clerks"
60,59,19-1032.00,Foresters
60,59,49-3052.00,Motorcycle Mechanics
60,57,41-3021.00,Insurance Sales Agents
60,56,25-1051.00,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary"
60,55,49-3022.00,Automotive Glass Installers and Repairers
60,55,49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles"
60,55,11-9131.00,Postmasters and Mail Superintendents
60,54,25-1072.00,"Nursing Instructors and Teachers, Postsecondary"
60,51,13-2023.00,Appraisers and Assessors of Real Estate
60,51,53-3033.00,Light Truck Drivers
60,50,53-3032.00,Heavy and Tractor-Trailer Truck Drivers
60,49,49-2097.00,Audiovisual Equipment Installers and Repairers
60,49,47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners
60,45,35-2013.00,"Cooks, Private Household"
59,61,19-4042.00,"Environmental Science and Protection Technicians, Including Health"
59,60,25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors"
59,60,19-2041.02,Environmental Restoration Planners
59,58,33-1011.00,First-Line Supervisors of Correctional Officers
59,56,11-9141.00,"Property, Real Estate, and Community Association Managers"
59,51,39-2021.00,Animal Caretakers
59,50,47-4011.00,Construction and Building Inspectors
59,50,47-2061.00,Construction Laborers
59,50,29-2053.00,Psychiatric Technicians
59,47,35-2015.00,"Cooks, Short Order"
59,46,53-6011.00,Bridge and Lock Tenders
59,44,53-7081.00,Refuse and Recyclable Material Collectors
58,61,19-1011.00,Animal Scientists
58,60,19-2021.00,Atmospheric and Space Scientists
58,55,25-1041.00,"Agricultural Sciences Teachers, Postsecondary"
58,54,11-3031.00,Financial Managers
58,51,25-2021.00,"Elementary School Teachers, Except Special Education"
58,51,43-4151.00,Order Clerks
58,49,29-1071.01,Anesthesiologist Assistants
58,48,53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators
58,42,47-2161.00,Plasterers and Stucco Masons
58,41,37-2012.00,Maids and Housekeeping Cleaners
57,55,29-1291.00,Acupuncturists
57,54,45-2011.00,Agricultural Inspectors
57,53,47-4021.00,Elevator and Escalator Installers and Repairers
57,52,11-9199.02,Compliance Managers
57,52,51-8031.00,Water and Wastewater Treatment Plant and System Operators
57,51,27-4011.00,Audio and Video Technicians
57,50,47-1011.03,Solar Energy Installation Managers
57,49,25-2058.00,"Special Education Teachers, Secondary School"
57,48,53-6041.00,Traffic Technicians
57,47,27-3043.00,Writers and Authors
57,42,19-4013.00,Food Science Technicians
56,53,53-6051.01,Aviation Inspectors
56,53,47-2111.00,Electricians
56,53,25-9031.00,Instructional Coordinators
56,53,17-2051.01,Transportation Engineers
56,50,25-2012.00,"Kindergarten Teachers, Except Special Education"
56,50,33-9021.00,Private Detectives and Investigators
56,49,29-1127.00,Speech-Language Pathologists
56,48,35-2014.00,"Cooks, Restaurant"
56,38,51-7011.00,Cabinetmakers and Bench Carpenters
55,57,19-1013.00,Soil and Plant Scientists
55,54,11-2011.00,Advertising and Promotions Managers
55,53,25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary"
55,52,25-1031.00,"Architecture Teachers, Postsecondary"
55,50,25-2059.01,Adapted Physical Education Specialists
55,50,25-1022.00,"Mathematical Science Teachers, Postsecondary"
55,49,11-9121.01,Clinical Research Coordinators
55,42,47-2141.00,"Painters, Construction and Maintenance"
54,59,41-9021.00,Real Estate Brokers
54,56,17-2081.00,Environmental Engineers
54,55,25-1126.00,"Philosophy and Religion Teachers, Postsecondary"
54,54,19-2041.00,"Environmental Scientists and Specialists, Including Health"
54,52,49-2098.00,Security and Fire Alarm Systems Installers
54,48,13-1021.00,"Buyers and Purchasing Agents, Farm Products"
54,47,47-2152.04,Solar Thermal Installers and Technicians
54,46,47-2121.00,Glaziers
54,45,29-1223.00,Psychiatrists
54,42,39-3021.00,Motion Picture Projectionists
53,54,17-1022.01,Geodetic Surveyors
53,50,31-1121.00,Home Health Aides
53,50,51-9082.00,Medical Appliance Technicians
53,50,49-3051.00,Motorboat Mechanics and Service Technicians
53,50,51-8012.00,Power Distributors and Dispatchers
53,48,43-6011.00,Executive Secretaries and Executive Administrative Assistants
53,45,49-3092.00,Recreational Vehicle Service Technicians
53,44,13-1199.06,Online Merchants
53,44,13-2082.00,Tax Preparers
53,42,39-9011.00,Childcare Workers
53,Not available,53-7065.00,Stockers and Order Fillers
52,58,47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles"
52,55,47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters"
52,53,11-9121.02,Water Resource Specialists
52,49,49-3041.00,Farm Equipment Mechanics and Service Technicians
52,48,33-3012.00,Correctional Officers and Jailers
52,48,27-3092.00,Court Reporters and Simultaneous Captioners
52,48,29-2061.00,Licensed Practical and Licensed Vocational Nurses
52,47,47-4011.01,Energy Auditors
52,46,25-3041.00,Tutors
52,45,49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers"
52,45,21-1023.00,Mental Health and Substance Abuse Social Workers
52,44,11-3012.00,Administrative Services Managers
52,44,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks"
52,43,47-2231.00,Solar Photovoltaic Installers
52,43,43-9022.00,Word Processors and Typists
52,40,45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals"
52,39,33-3021.02,Police Identification and Records Officers
52,Not available,25-4022.00,Librarians and Media Collections Specialists
51,54,17-2021.00,Agricultural Engineers
51,52,47-4091.00,Segmental Pavers
51,51,29-2051.00,Dietetic Technicians
51,49,31-9099.02,Endoscopy Technicians
51,47,25-3021.00,Self-Enrichment Teachers
51,47,25-2051.00,"Special Education Teachers, Preschool"
51,47,51-6052.00,"Tailors, Dressmakers, and Custom Sewers"
51,46,51-9071.00,Jewelers and Precious Stone and Metal Workers
51,46,23-2011.00,Paralegals and Legal Assistants
51,44,27-4032.00,Film and Video Editors
51,44,43-1011.00,First-Line Supervisors of Office and Administrative Support Workers
51,44,47-3016.00,Helpers--Roofers
51,43,13-2099.04,"Fraud Examiners, Investigators and Analysts"
51,43,13-1071.00,Human Resources Specialists
51,41,31-9093.00,Medical Equipment Preparers
50,60,25-1064.00,"Geography Teachers, Postsecondary"
50,57,19-3091.00,Anthropologists and Archeologists
50,55,25-1043.00,"Forestry and Conservation Science Teachers, Postsecondary"
50,53,41-4011.07,Solar Sales Representatives and Assessors
50,50,17-2051.00,Civil Engineers
50,49,25-2023.00,"Career/Technical Education Teachers, Middle School"
50,49,45-4023.00,Log Graders and Scalers
50,49,51-9195.05,"Potters, Manufacturing"
50,46,27-1025.00,Interior Designers
50,45,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary"
50,44,31-1132.00,Orderlies
50,44,51-5112.00,Printing Press Operators
50,42,29-2055.00,Surgical Technologists
50,40,49-9051.00,Electrical Power-Line Installers and Repairers
49,52,47-5032.00,"Explosives Workers, Ordnance Handling Experts, and Blasters"
49,48,11-1011.00,Chief Executives
49,48,25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education"
49,45,47-2041.00,Carpet Installers
49,44,43-5011.00,Cargo and Freight Agents
49,43,25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary"
49,43,47-1011.00,First-Line Supervisors of Construction Trades and Extraction Workers
49,43,49-9071.00,"Maintenance and Repair Workers, General"
49,42,51-8013.04,Hydroelectric Plant Technicians
49,41,43-9061.00,"Office Clerks, General"
49,37,51-6093.00,Upholsterers
49,31,49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics
48,51,17-1011.00,"Architects, Except Landscape and Naval"
48,48,11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers"
48,48,43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping"
48,46,25-4013.00,Museum Technicians and Conservators
48,45,47-2181.00,Roofers
48,44,27-2022.00,Coaches and Scouts
48,44,49-2011.00,"Computer, Automated Teller, and Office Machine Repairers"
48,44,41-1012.00,First-Line Supervisors of Non-Retail Sales Workers
48,39,27-4031.00,"Camera Operators, Television, Video, and Film"
48,39,29-2012.00,Medical and Clinical Laboratory Technicians
47,52,13-1199.05,Sustainability Specialists
47,51,47-5023.00,"Earth Drillers, Except Oil and Gas"
47,49,25-1054.00,"Physics Teachers, Postsecondary"
47,48,25-1042.00,"Biological Science Teachers, Postsecondary"
47,48,11-9111.00,Medical and Health Services Managers
47,46,43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive"
47,46,25-1113.00,"Social Work Teachers, Postsecondary"
47,45,25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education"
47,43,49-3023.00,Automotive Service Technicians and Mechanics
47,43,25-1082.00,"Library Science Teachers, Postsecondary"
47,43,39-5091.00,"Makeup Artists, Theatrical and Performance"
47,41,47-2152.00,"Plumbers, Pipefitters, and Steamfitters"
47,40,27-3041.00,Editors
47,39,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand"
47,38,43-5071.00,"Shipping, Receiving, and Inventory Clerks"
47,32,31-1131.00,Nursing Assistants
46,56,19-2042.00,"Geoscientists, Except Hydrologists and Geographers"
46,52,19-3094.00,Political Scientists
46,47,35-9021.00,Dishwashers
46,44,25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary"
46,42,13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products"
46,41,49-9092.00,Commercial Divers
45,48,47-2044.00,Tile and Stone Setters
45,46,11-3121.00,Human Resources Managers
45,44,11-2021.00,Marketing Managers
45,44,29-2011.00,Medical and Clinical Laboratory Technologists
45,44,41-3031.00,"Securities, Commodities, and Financial Services Sales Agents"
45,43,27-4012.00,Broadcast Technicians
45,42,33-9099.02,Retail Loss Prevention Specialists
45,39,47-4061.00,Rail-Track Laying and Maintenance Equipment Operators
45,38,47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall"
45,33,43-9071.00,"Office Machine Operators, Except Computer"
45,32,47-2142.00,Paperhangers
44,54,19-3041.00,Sociologists
44,48,53-7062.04,Recycling and Reclamation Workers
44,47,13-1161.00,Market Research Analysts and Marketing Specialists
44,44,11-9199.08,Loss Prevention Managers
44,40,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners"
44,38,25-2011.00,"Preschool Teachers, Except Special Education"
44,37,53-6061.00,Passenger Attendants
44,36,49-9061.00,Camera and Photographic Equipment Repairers
44,34,43-9041.00,Insurance Claims and Policy Processing Clerks
44,34,37-3013.00,Tree Trimmers and Pruners
44,30,43-4021.00,Correspondence Clerks
43,47,11-3051.06,Hydroelectric Production Managers
43,46,11-9021.00,Construction Managers
43,43,11-3071.00,"Transportation, Storage, and Distribution Managers"
43,42,43-5021.00,Couriers and Messengers
43,38,49-3021.00,Automotive Body and Related Repairers
43,36,53-2011.00,"Airline Pilots, Copilots, and Flight Engineers"
43,36,17-3022.00,Civil Engineering Technologists and Technicians
43,36,17-3025.00,Environmental Engineering Technologists and Technicians
43,35,35-2012.00,"Cooks, Institution and Cafeteria"
43,34,43-9111.00,Statistical Assistants
42,56,25-1123.00,"English Language and Literature Teachers, Postsecondary"
42,53,19-2043.00,Hydrologists
42,51,11-9033.00,"Education Administrators, Postsecondary"
42,49,19-1041.00,Epidemiologists
42,47,19-5011.00,Occupational Health and Safety Specialists
42,47,25-1065.00,"Political Science Teachers, Postsecondary"
42,46,25-1053.00,"Environmental Science Teachers, Postsecondary"
42,45,47-4031.00,Fence Erectors
42,41,53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers"
42,40,11-3131.00,Training and Development Managers
42,38,19-4061.00,Social Science Research Assistants
42,37,13-1041.08,Customs Brokers
42,37,43-9021.00,Data Entry Keyers
42,37,47-4041.00,Hazardous Materials Removal Workers
42,37,43-2021.00,Telephone Operators
42,36,11-3061.00,Purchasing Managers
42,34,51-9195.03,"Stone Cutters and Carvers, Manufacturing"
42,32,51-2061.00,Timing Device Assemblers and Adjusters
42,24,51-7031.00,"Model Makers, Wood"
41,50,17-2051.02,Water/Wastewater Engineers
41,49,19-3092.00,Geographers
41,46,29-9091.00,Athletic Trainers
41,45,25-1125.00,"History Teachers, Postsecondary"
41,45,25-1112.00,"Law Teachers, Postsecondary"
41,44,25-1021.00,"Computer Science Teachers, Postsecondary"
41,42,15-1299.02,Geographic Information Systems Technologists and Technicians
41,41,27-2012.05,Media Technical Directors/Managers
41,39,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators"
41,36,35-2011.00,"Cooks, Fast Food"
40,43,19-4012.01,Precision Agriculture Technicians
40,39,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders"
40,38,41-9031.00,Sales Engineers
40,35,19-4021.00,Biological Technicians
40,34,47-2053.00,Terrazzo Workers and Finishers
39,44,19-5012.00,Occupational Health and Safety Technicians
39,44,17-2199.11,Solar Energy Systems Engineers
39,43,25-1081.00,"Education Teachers, Postsecondary"
39,43,15-1299.09,Information Technology Project Managers
39,40,25-1063.00,"Economics Teachers, Postsecondary"
39,39,13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes"
39,36,25-1052.00,"Chemistry Teachers, Postsecondary"
39,35,43-5011.01,Freight Forwarders
39,35,41-9012.00,Models
39,Not available,31-9094.00,Medical Transcriptionists
38,57,19-2011.00,Astronomers
38,42,15-1211.01,Health Informatics Specialists
38,41,47-2211.00,Sheet Metal Workers
38,37,47-2151.00,Pipelayers
38,37,27-2023.00,"Umpires, Referees, and Other Sports Officials"
38,33,19-4012.00,Agricultural Technicians
38,28,51-6011.00,Laundry and Dry-Cleaning Workers
38,27,43-3011.00,Bill and Account Collectors
38,27,47-2022.00,Stonemasons
37,43,19-2041.03,Industrial Ecologists
37,40,53-7051.00,Industrial Truck and Tractor Operators
37,40,43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping"
37,37,15-1241.01,Telecommunications Engineering Specialists
37,36,23-1022.00,"Arbitrators, Mediators, and Conciliators"
